Date,Token0,Token1,FeeTier,TVLUSD,VolumeUSD,FeesUSD,APR
2022-01-18,TORN,ETH,10000,1064006.477439981720528508321426714,130783.372343268742439235171258878,1307.83372343268742439235171258878,=I2*365/G2
2022-01-18,KOIN,ETH,10000,863502.0603540558660223781082951731,129330.115834162627149276698746402,1293.30115834162627149276698746402,=I2*365/G2
2022-01-18,MTA,ETH,3000,195285.4788012202618175707032764299,127085.9708548345451429251742642529,381.2579125645036354287755227927586,=I2*365/G2
2022-01-18,ETH,ENS,10000,3532220.899834332430774826544272779,123827.8846993726419909343325573007,1238.278846993726419909343325573007,=I2*365/G2
2022-01-18,CRO,ETH,10000,1983233.656369966548213878356840028,123178.2704863910458199839729961627,1231.782704863910458199839729961627,=I2*365/G2
2022-01-18,EJS,ETH,10000,612894.1979568303301050780895666057,121984.6454511761889224407505661155,1219.846454511761889224407505661155,=I2*365/G2
2022-01-18,ETH,USDT,10000,19436196.52179728523150184285977942,121735.5523452296291263108318311809,1217.355523452296291263108318311809,=I2*365/G2
2022-01-18,DAI,PAX,100,9986989.905082733770548396379992389,121334.2712895834626893079035849769,12.13342712895834626893079035849769,=I2*365/G2
2022-01-18,UFO,ETH,10000,1254728.730391595505064987403230454,120587.2474949292859863558325170661,1205.872474949292859863558325170661,=I2*365/G2
2022-01-18,RETH,ETH,3000,5420758.734473221222372399602080529,120341.1080447325427961924835650252,361.0233241341976283885774506950755,=I2*365/G2
2022-01-18,TONCOIN,ETH,10000,678248.5781735560374261181872897843,120328.4450786602211379628269873244,1203.284450786602211379628269873244,=I2*365/G2
2022-01-18,SILO,ETH,10000,101416.3584516474895191424924516405,118868.7439875603962545682774256121,1188.687439875603962545682774256121,=I2*365/G2
2022-01-18,UNI,ETH,10000,845386.7046172816276564527114342763,116234.3792554254576018805559394187,1162.343792554254576018805559394187,=I2*365/G2
2022-01-18,OCEAN,ETH,3000,721930.5493013793388583236866550232,112032.4857270011291768825423049552,336.0974571810033875306476269148657,=I2*365/G2
2022-01-18,ZENIQ,ETH,3000,3392598.229911733941980490150965453,110968.8541885557196869503787793484,332.9065625656671590608511363380452,=I2*365/G2
2022-01-18,CAP,ETH,3000,2153591.156426110775012777801510814,109525.1802448461473141864676673224,328.5755407345384419425594030019674,=I2*365/G2
2022-01-18,ETH,VEGA,3000,352596.6114828251843279803189515705,109471.4990436287721321946411971196,328.4144971308863163965839235913588,=I2*365/G2
2022-01-18,MVDG,ETH,3000,738599.7422125929770172568063645596,108948.1513540626283267131399582631,326.8444540621878849801394198747894,=I2*365/G2
2022-01-18,REN,ETH,3000,92810.27649613271556820731222184351,108768.5986817465619097915325897456,326.3057960452396857293745977692369,=I2*365/G2
2022-01-18,PRQ,ETH,10000,844052.3326092939558606660528594531,107740.9626696180921881171595441528,1077.409626696180921881171595441528,=I2*365/G2
2022-01-18,JBX,ETH,10000,108194.4087322399581864498080536671,107034.7561677725416860691577468225,1070.347561677725416860691577468225,=I2*365/G2
2022-01-18,VSP,ETH,3000,937919.4311236728320382513856610074,104650.8603640737430972914118609142,313.9525810922212292918742355827427,=I2*365/G2
2022-01-18,ETH,SOL,3000,3061273.627022754863998157945515691,104233.1448902468306225864694080982,312.6994346707404918677594082242947,=I2*365/G2
2022-01-18,XMT,ETH,3000,1195612.492385424658690444746639278,104011.9603108780906513335301356469,312.0358809326342719540005904069408,=I2*365/G2
2022-01-18,FWB,ETH,3000,143937.4452678946561064702133668881,103944.4908451210715432001204032005,311.8334725353632146296003612096016,=I2*365/G2
2022-01-18,ETH,WAMPL,3000,130674.0727945370983775035506301582,103607.3834725063819576597976392593,310.8221504175191458729793929177778,=I2*365/G2
2022-01-18,OHM,ETH,10000,3599759.809931186961383644719228656,102470.448839569260399319887180403,1024.70448839569260399319887180403,=I2*365/G2
2022-01-18,XSUSHI,ETH,3000,2809359.08370119709719083742108954,101812.3972201970303072939224815212,305.4371916605910909218817674445635,=I2*365/G2
2022-01-18,OS,ETH,10000,1984608.88616816421143709504073637,101266.1528458618921158585751836365,1012.661528458618921158585751836365,=I2*365/G2
2022-01-18,LUNA,ETH,3000,2118560.871815616777323918163704352,101069.8811466180329975230840926787,303.209643439854098992569252278036,=I2*365/G2
2022-01-18,API3,ETH,3000,156743.6547920065273248637455217299,100910.2609482848446024658301470983,302.7307828448545338073974904412952,=I2*365/G2
2022-01-18,EWTB,ETH,3000,869514.4624776027051542684060147064,100577.6631284769035667314329108186,301.7329893854307107001942987324559,=I2*365/G2
2022-01-18,GOLDZ,ETH,3000,107752.904257107857969140595221663,100223.3173519743361381602404137346,300.6699520559230084144807212412036,=I2*365/G2
2022-01-18,SIPHER,ETH,10000,467522.3820068001782678699862901286,97706.385443241944315420195925371,977.06385443241944315420195925371,=I2*365/G2
2022-01-18,XI,ETH,10000,82857.93678875777821184629908165694,97082.1893028654843321855554616407,970.821893028654843321855554616407,=I2*365/G2
2022-01-18,SUSD,USDC,500,1602749.72763115027028584916649124,93902.06760415318889160137244456524,46.95103380207659444580068622228263,=I2*365/G2
2022-01-18,USDC,0XBTC,10000,103006.7221110866531166551356707626,93277.250152,932.77250152,=I2*365/G2
2022-01-18,MYST,ETH,10000,138299.8125522304393983982074975564,91309.36593658444761239461050408352,913.0936593658444761239461050408352,=I2*365/G2
2022-01-18,GP,ETH,10000,524186.773006996363253304418692848,90420.03001671335857521667957460904,904.2003001671335857521667957460904,=I2*365/G2
2022-01-18,MIM,ETH,10000,27713770.11144394936692904683930794,90067.75769655206386992128655031757,900.6775769655206386992128655031757,=I2*365/G2
2022-01-18,TKING,ETH,3000,1304809.247336588986610951074390026,89221.34441123768649631378804408943,267.6640332337130594889413641322682,=I2*365/G2
2022-01-18,ILV,ETH,10000,669471.0268850023940884763606456362,89112.39155070306148343484562261225,891.1239155070306148343484562261225,=I2*365/G2
2022-01-18,CTSI,ETH,10000,706331.3831867630714306291842158017,89097.03735959779131957591089317747,890.9703735959779131957591089317747,=I2*365/G2
2022-01-18,ETH,ELA,3000,141056.7087316790544476762892075133,86300.20220727385120096061731186757,258.9006066218215536028818519356027,=I2*365/G2
2022-01-18,ETH,POLK,3000,1238285.553964354988692703446991478,85893.32682175009609431944207474247,257.6799804652502882829583262242273,=I2*365/G2
2022-01-18,INXT,ETH,3000,46529.51113857021726490517772192087,85769.08199802249713022801499068702,257.3072459940674913906840449720611,=I2*365/G2
2022-01-18,GHST,ETH,10000,611155.4371403643315715496223145953,85714.61898653323771847537392890846,857.1461898653323771847537392890846,=I2*365/G2
2022-01-18,AVT,ETH,3000,474065.7891092013392708540457528105,85606.32672384078325861263332360054,256.8189801715223497758378999708017,=I2*365/G2
2022-01-18,USDC,DEFT,3000,159201.47768,84977.105402,254.931316206,=I2*365/G2
2022-01-18,INDEX,ETH,10000,1644507.835057146036261980615731398,84564.67786732308761278845185361073,845.6467786732308761278845185361073,=I2*365/G2
2022-01-18,YGG,ETH,10000,6480286.792345722201186484062648773,84061.77339220245018184882808663625,840.6177339220245018184882808663625,=I2*365/G2
2022-01-18,BUMP,ETH,10000,124060.1718833360831535602870543317,82957.97934557612111431270680121992,829.5797934557612111431270680121992,=I2*365/G2
2022-01-18,LORDS,ETH,3000,742401.8822730359900609995898836149,81148.31597994912557756495059466709,243.4449479398473767326948517840013,=I2*365/G2
2022-01-18,TRAC,ETH,3000,435757.7236601878110748238740912867,80737.45109020615495496385418127784,242.2123532706184648648915625438335,=I2*365/G2
2022-01-18,UBT,ETH,10000,1551133.346597462982620787373644103,80570.31342657789235073514208746662,805.7031342657789235073514208746662,=I2*365/G2
2022-01-18,PERP,ETH,10000,1146438.28853846399375501926101321,80019.90558947368190755785228895681,800.1990558947368190755785228895681,=I2*365/G2
2022-01-18,ETH,XCUR,3000,1538969.245677788271521920193208417,77026.5823399701502639576737874629,231.0797470199104507918730213623886,=I2*365/G2
2022-01-18,ETH,ATRI,10000,886716.1772289202703946809729161467,75938.87919485286711021816608329847,759.3887919485286711021816608329847,=I2*365/G2
2022-01-18,IOTX,ETH,3000,2131697.607641038502657650946383449,74641.14226419585862744307834176908,223.9234267925875758823292350253073,=I2*365/G2
2022-01-18,ETH,LIX,10000,765110.1671293193835031037029172293,74160.09424523240545675752832427838,741.6009424523240545675752832427838,=I2*365/G2
2022-01-18,SOS,ETH,3000,456696.5413297725205202523901473015,73905.55533209193243923767291260846,221.7166659962757973177130187378251,=I2*365/G2
2022-01-18,THALES,USDC,3000,1305682.668691889052147321544433083,73116.325485,219.348976455,=I2*365/G2
2022-01-18,MGH,ETH,3000,482176.392764824691932056024528348,70968.85976148285551582170689553028,212.9065792844485665474651206865909,=I2*365/G2
2022-01-18,ETH,PRE,10000,598949.9168772392548207121783802842,69927.7615022105376709566735243823,699.277615022105376709566735243823,=I2*365/G2
2022-01-18,YVBOOST,ETH,10000,4232792.514512791697180870168585019,69779.97526625018821461135847908182,697.7997526625018821461135847908182,=I2*365/G2
2022-01-18,KP3R,ETH,10000,2204710.87324905815615494596252346,69461.69697263174848751544939156864,694.6169697263174848751544939156864,=I2*365/G2
2022-01-18,ETH,ROOK,10000,159357.5979826261053896023515930677,69327.25021996572405263062285659752,693.2725021996572405263062285659752,=I2*365/G2
2022-01-18,CGG,ETH,10000,554343.2103911595596077661069442144,67981.99277047081653373159991149969,679.8199277047081653373159991149969,=I2*365/G2
2022-01-18,MFG,ETH,10000,1438552.21193492518386000584401455,67265.67575871498094563484260014818,672.6567575871498094563484260014818,=I2*365/G2
2022-01-18,CARDS,ETH,10000,112466.9137416529230281507604045589,65194.50931053783065618173661124186,651.9450931053783065618173661124186,=I2*365/G2
2022-01-18,GAS,ETH,10000,547329.4345358527335585504726347685,63258.4324601989333790383583309485,632.584324601989333790383583309485,=I2*365/G2
2022-01-18,DVI,ETH,3000,3061466.569654815738339662398779683,61395.706717126996023505540387495,184.187120151380988070516621162485,=I2*365/G2
2022-01-18,MM,USDC,10000,4368000.310396273185079814116459046,61060.222999,610.60222999,=I2*365/G2
2022-01-18,ETH,CQT,10000,390696.7064637308638685243931764609,60205.98315300693001020907937048882,602.0598315300693001020907937048882,=I2*365/G2
2022-01-18,BPRO,ETH,10000,96179.4354013266482234490750322945,59873.3443820105973492116803503795,598.733443820105973492116803503795,=I2*365/G2
2022-01-18,VERSE,ETH,3000,92148.64606442641367510852939637958,59483.80341152999912315787176065236,178.4514102345899973694736152819571,=I2*365/G2
2022-01-18,PRQ,ETH,3000,27400.20183974287406875685249717428,59295.32528442359240047829061891994,177.8859758532707772014348718567598,=I2*365/G2
2022-01-18,EFI,ETH,3000,1047603.207011514171979061433290828,55841.40957353890553220554005408061,167.5242287206167165966166201622418,=I2*365/G2
2022-01-18,AIOZ,ETH,10000,1794382.937181778791931773855729382,52643.55229243513601529352060438598,526.4355229243513601529352060438598,=I2*365/G2
2022-01-18,PEOPLE,ETH,10000,10079670.78612658767299901145057013,52342.82087271164198798827833343145,523.4282087271164198798827833343145,=I2*365/G2
2022-01-18,USDC,WCFG,3000,1968041.142182314359847728420832127,52279.528601,156.838585803,=I2*365/G2
2022-01-18,SUSHI,ETH,3000,1192349.59188120372164223169031713,50814.46707782568694626073570145554,152.4434012334770608387822071043666,=I2*365/G2
2022-01-18,LPT,ETH,10000,538604.159036831780045381464276952,50619.57030246777254744724489041598,506.1957030246777254744724489041598,=I2*365/G2
2022-01-18,WBTC,ACH,10000,978495.4785564282141838751355910162,49830.78908529564400786722562515226,498.3078908529564400786722562515226,=I2*365/G2
2022-01-18,MAL,ETH,3000,131209.6210039144010971415396346806,49586.33167036638423158222636229969,148.7589950110991526947466790868991,=I2*365/G2
2022-01-18,ETH,CCBCH,3000,656586.6869275484170933790420469328,48958.82322130638851385378831297455,146.8764696639191655415613649389237,=I2*365/G2
2022-01-18,USDT,AVINOC,3000,7845480.967079674448329095380819405,47974.572955,143.923718865,=I2*365/G2
2022-01-18,EXRD,ETH,10000,557491.4611004129244889428350100061,47936.14359312476659803656205448168,479.3614359312476659803656205448168,=I2*365/G2
2022-01-18,FLOKI,ETH,3000,137850.5679098773272611708520034595,47404.24220692629654441650320728786,142.2127266207788896332495096218636,=I2*365/G2
2022-01-18,LGB,ETH,10000,53450.03310846166010881701129309174,47026.47033068064918449665384181361,470.2647033068064918449665384181361,=I2*365/G2
2022-01-18,INST,ETH,3000,11354685.87390162785192868168206668,45954.21550591273357629020777551794,137.8626465177382007288706233265538,=I2*365/G2
2022-01-18,LINK,USDT,3000,180609.5908680732762781090078601647,44983.79098226851185442099967318199,134.9513729468055355632629990195459,=I2*365/G2
2022-01-18,TUSD,USDT,500,1418661.905457729521476029,44830.44054543868142894088176178059,22.4152202727193407144704408808903,=I2*365/G2
2022-01-18,CNG,ETH,10000,1282558.634124023212845297685796321,44383.29077048370865941033521460675,443.8329077048370865941033521460675,=I2*365/G2
2022-01-18,ETH,SAITO,10000,520939.3523954699560009232284739059,43942.4546650312735309368581773074,439.424546650312735309368581773074,=I2*365/G2
2022-01-18,ETH,ACH,10000,728941.7153164800954746847341608567,43616.56574810750751888362696955002,436.1656574810750751888362696955002,=I2*365/G2
2022-01-18,KNG,USDT,10000,4152894.94379814499066594162968689,42179.504848,421.79504848,=I2*365/G2
2022-01-18,USDC,TEMP,10000,7118745.782295309921017771918754573,42179.031799,421.79031799,=I2*365/G2
2022-01-18,XMT,USDT,10000,15817601.57615720319854088465495591,40263.105769,402.63105769,=I2*365/G2
2022-01-18,GIV,ETH,3000,778595.1043661285138868562482248662,40106.46860435967166959855316074124,120.3194058130790150087956594822238,=I2*365/G2
2022-01-18,LRC,ETH,3000,91106.08297638911260670888346101303,39896.61283064734554367539501808086,119.6898384919420366310261850542426,=I2*365/G2
2022-01-18,ETH,RPC,3000,122610.5979615345320685805121497888,39116.87302587405493150034798601295,117.3506190776221647945010439580388,=I2*365/G2
2022-01-18,KIRO,ETH,3000,106050.8698516420167076156272919272,38778.48213848192149443947045949565,116.335446415445764483318411378487,=I2*365/G2
2022-01-18,CHEDDAR,ETH,10000,8810.51860714304578715183262665912,38210.97886252888898637992162881738,382.1097886252888898637992162881738,=I2*365/G2
2022-01-18,USDC,DHT,3000,2540331.961303696390596345271427722,37532.954222,112.598862666,=I2*365/G2
2022-01-18,ETH,DISD,10000,153.2426621014607235413790634327932,37055.41619144617421747451217327111,370.5541619144617421747451217327111,=I2*365/G2
2022-01-18,USDC,ID,3000,14633.015185,36728.302411,110.184907233,=I2*365/G2
2022-01-18,USDC,ETH,10000,8052091.174740766383695568219800076,36695.31506210257803625804906509651,366.9531506210257803625804906509651,=I2*365/G2
2022-01-18,LINK,USDC,3000,2540268.141858122814331146884552445,36414.52628258537171543185467117935,109.243578847756115146295564013538,=I2*365/G2
2022-01-18,WMATIC,ETH,3000,2016131.838961872399213959941592485,36232.42809407926360419010233355063,108.6972842822377908125703070006519,=I2*365/G2
2022-01-18,GREEN,ETH,500,211190.0642097293848162044638249727,35757.87474284443472645646180475749,17.87893737142221736322823090237876,=I2*365/G2
2022-01-18,WPC,ETH,10000,605393.703338185558279306684477285,35380.14918121173867533917321800573,353.8014918121173867533917321800573,=I2*365/G2
2022-01-18,XYO,USDT,3000,641609.4935889635629810005036929341,34961.564722,104.884694166,=I2*365/G2
2022-01-18,CIV,ETH,3000,19962.6365188011117355776156864701,34869.94287064984565246150889448603,104.609828611949536957384526683458,=I2*365/G2
2022-01-18,BIOS,USDT,3000,52461.553475,34754.443151,104.263329453,=I2*365/G2
2022-01-18,RWASTE,ETH,10000,65944.34513738390501423603399765711,34391.54839951025636237810644140792,343.9154839951025636237810644140792,=I2*365/G2
2022-01-18,FREE,ETH,10000,742606.3989249958381983090522904311,33163.0663202577895622527949097526,331.630663202577895622527949097526,=I2*365/G2
2022-01-18,ETH,AMP,10000,454641.2587804735558161944541162019,33151.92630087351042792616753942481,331.5192630087351042792616753942481,=I2*365/G2
2022-01-18,INV,USDC,3000,75277.069455,33124.680367,99.374041101,=I2*365/G2
2022-01-18,YGG,USDC,10000,5216318.091377004390562656508277329,33034.852419,330.34852419,=I2*365/G2
2022-01-18,DENT,ETH,10000,620230.6732096117489449593776568711,31972.46211917984394291292050491817,319.7246211917984394291292050491817,=I2*365/G2
2022-01-18,USDT,NGM,3000,443489.8646166407068509042651351786,31880.422008,95.641266024,=I2*365/G2
2022-01-18,CTSI,USDT,3000,264777.2254970415044286819238162911,31633.539834,94.900619502,=I2*365/G2
2022-01-18,PUNDIX,ETH,3000,2205155.856405861005939925458297624,30925.84044144339395972843440624637,92.77752132433018187918530321873912,=I2*365/G2
2022-01-18,DEP,USDT,3000,40781.15130699999999999999999999999,30796.27874,92.38883622,=I2*365/G2
2022-01-18,USDC,AGV,10000,101849.459007,30570.740051,305.70740051,=I2*365/G2
2022-01-18,ETH,AXPR,3000,58286.83197938070836245227707688192,30236.0375053749250197854384770539,90.70811251612477505935631543116172,=I2*365/G2
2022-01-18,MM,ETH,10000,586397.921686722214800944611940681,29784.55635580691524581909601237819,297.8455635580691524581909601237819,=I2*365/G2
2022-01-18,ETH,COIN,3000,1799303.106425909105284730335934279,29064.70369355770064771660659696821,87.19411108067310194314981979090462,=I2*365/G2
2022-01-18,LINK,ETH,500,28396.01019756933876006025367133663,28747.91098329620759553756851416663,14.37395549164810379776878425708333,=I2*365/G2
2022-01-18,USDC,XIDR,500,1973167.238296932506477163237252283,28715.722343,14.3578611715,=I2*365/G2
2022-01-18,FUN,ETH,3000,1302069.357120147660732620676326335,28312.36783718850147861728469213822,84.93710351156550443585185407641465,=I2*365/G2
2022-01-18,TCR,ETH,3000,572359.9835232927825454226367274609,28048.44560592012130967999619134341,84.14533681776036392903998857403023,=I2*365/G2
2022-01-18,UNI,USDT,3000,1016499.806754398882130281969902,27610.91677563749085396147363196589,82.83275032691247256188442089589765,=I2*365/G2
2022-01-18,ANKR,ETH,3000,156371.496763057313171518998065562,27251.20444636925930206143233195975,81.75361333910777790618429699587922,=I2*365/G2
2022-01-18,WBTC,0XBTC,10000,709457.4809602219562364551634642411,27210.88385352206152882005154627662,272.1088385352206152882005154627662,=I2*365/G2
2022-01-18,VITA,ETH,10000,3220775.205694632421950016109875348,27156.46580589116943726317233274922,271.5646580589116943726317233274922,=I2*365/G2
2022-01-18,ETH,$MINI,10000,13688.23834382599254215584534433302,27054.85438271780937268009596969949,270.5485438271780937268009596969949,=I2*365/G2
2022-01-18,SOHM,ETH,10000,554805.7833812661478703381278891973,26963.2534734707068995944865662233,269.632534734707068995944865662233,=I2*365/G2
2022-01-18,OXT,ETH,10000,1251901.158136889995023876292340086,25913.28277339172074348876068291871,259.1328277339172074348876068291871,=I2*365/G2
2022-01-18,,USDT,100,1999701.791112827243171609011691318,25756.73929104959157029018659357099,2.575673929104959157029018659357099,=I2*365/G2
2022-01-18,IZI,ETH,3000,583954.2494404807041496191390638531,25255.60561461045421650125462656455,75.76681684383136264950376387969362,=I2*365/G2
2022-01-18,POLS,ETH,3000,138855.8870327388492889874678830878,25115.75471541192307213093685871642,75.34726414623576921639281057614924,=I2*365/G2
2022-01-18,RADAR,ETH,10000,29928.53494327133549615463913010537,24964.95166704576048192497771943957,249.6495166704576048192497771943957,=I2*365/G2
2022-01-18,ETH,VOLT,10000,546428.9308133830965341978475040254,24943.79630388343834257453293734036,249.4379630388343834257453293734036,=I2*365/G2
2022-01-18,ETH,UWL,10000,3256252.619122878622489561102546669,24767.22037931694712209298153488806,247.6722037931694712209298153488806,=I2*365/G2
2022-01-18,TSCT,ETH,3000,108779.0020015700491513679292987704,24621.04918110422205933098460945363,73.86314754331266617799295382836088,=I2*365/G2
2022-01-18,DUSK,ETH,3000,66770.90112985068550752665926683512,24557.73067234734396668314594638212,73.67319201704203190004943783914637,=I2*365/G2
2022-01-18,ARV,ETH,3000,58202.62624351081283761744631010477,24443.13292936964879360848976516324,73.32939878810894638082546929548972,=I2*365/G2
2022-01-18,KCAL,ETH,3000,872533.5240180081402556132824978389,23813.33519480207209736270929534959,71.44000558440621629208812788604877,=I2*365/G2
2022-01-18,USDC,FLOAT,500,576992.2235319744996892518398400949,23586.164389,11.7930821945,=I2*365/G2
2022-01-18,TOS,ETH,3000,23129.81023646905284060216072221379,23436.10260155257959026334293270733,70.308307804657738770790028798122,=I2*365/G2
2022-01-18,GAMMA,ETH,3000,1469515.298852732101422155831242327,23341.47444234239841993550672288171,70.02442332702719525980652016864509,=I2*365/G2
2022-01-18,NVIR,ETH,3000,3786314.430202477131762877253972543,23261.67069429312999780743011508848,69.78501208287938999342229034526545,=I2*365/G2
2022-01-18,USDC,TRU,10000,193339.5875320902443057484017343741,23153.327807,231.53327807,=I2*365/G2
2022-01-18,ETH,TTX,3000,72241.52794103025171984219722200458,23029.38008920149440115946371046815,69.08814026760448320347839113140442,=I2*365/G2
2022-01-18,GNO,ETH,10000,193466.5325834793227815670252120622,22805.84377165513946750070280871675,228.0584377165513946750070280871675,=I2*365/G2
2022-01-18,WBTC,XSGD,3000,730130.3025617018653673153218538271,22667.46328127878111111842828666128,68.00238984383634333335528485998384,=I2*365/G2
2022-01-18,USDAP,USDC,3000,877772.5646472065065982818536020267,22657.08437,67.97125311,=I2*365/G2
2022-01-18,DOG,ETH,10000,6641464.396975639265442522162837734,22261.76797682073562855683321561669,222.6176797682073562855683321561669,=I2*365/G2
2022-01-18,GALA,USDC,10000,1169473.424926005782719439109363845,22154.725351,221.54725351,=I2*365/G2
2022-01-18,ETH,UOS,10000,342700.8678441399204152682340049195,21905.01655508392099425213134835507,219.0501655508392099425213134835507,=I2*365/G2
2022-01-18,NII,ETH,3000,1485940.661164966957228243836161724,21490.52631313579487122912701920882,64.47157893940738461368738105762643,=I2*365/G2
2022-01-18,ETH,BEPRO,3000,78055.61373029850869731593072570199,21410.63179094075752729550116174561,64.23189537282227258188650348523684,=I2*365/G2
2022-01-18,ETH,OCT,3000,22716.88590508306260539079910752383,21376.81774583096359776187950591857,64.13045323749289079328563851775572,=I2*365/G2
2022-01-18,FREE,ETH,3000,26857.85747020762244669860025492658,20952.26749573743927350464676158894,62.85680248721231782051394028476683,=I2*365/G2
2022-01-18,ETH,BOSON,3000,660128.8698911999595233795630925125,20870.84771524175202117431029321667,62.61254314572525606352293087965,=I2*365/G2
2022-01-18,USDC,CEL,10000,264115.9787997018188701349379924931,20807.30095,208.0730095,=I2*365/G2
2022-01-18,FUN,USDC,3000,1212634.737574820130737711382068835,20604.300492,61.812901476,=I2*365/G2
2022-01-18,YFI,WOOFY,500,15693.15120491007769804705143268085,20408.38753915046015581778134964509,10.20419376957523007790889067482255,=I2*365/G2
2022-01-18,FX,ETH,3000,8223258.923483838004690320958070527,20201.87352497165158592983270935053,60.6056205749149547577894981280516,=I2*365/G2
2022-01-18,USDC,AVINOC,3000,8326483.28048951572918308793804616,19756.585702,59.269757106,=I2*365/G2
2022-01-18,ETH,DOGEGF,500,63980.00388269285808076533742868781,19752.60993006479859670408873486039,9.876304965032399298352044367430195,=I2*365/G2
2022-01-18,ETH,ALCX,10000,109300.5519259658695173090056615491,19666.82722487147168250213765843096,196.6682722487147168250213765843096,=I2*365/G2
2022-01-18,FUN,USDT,3000,1002734.818207478405335052154761939,19616.295816,58.848887448,=I2*365/G2
2022-01-18,ETH,FRMX,3000,1258980.255162203185017998988853183,19086.92212029342270872696684043011,57.26076636088026812618090052129033,=I2*365/G2
2022-01-18,DOV,ETH,3000,3747.590985239004569330343716366548,19036.55844841761462881569106655487,57.10967534525284388644707319966462,=I2*365/G2
2022-01-18,XMON,ETH,10000,550932.5825300553069585581831276857,18941.88076598102978054356015889012,189.4188076598102978054356015889012,=I2*365/G2
2022-01-18,PPAY,ETH,3000,146910.7000874052777116072071710362,18895.15092081924427873514879350925,56.68545276245773283620544638052775,=I2*365/G2
2022-01-18,HUNT,ETH,10000,2389394.397042113590173381627144239,18724.80522777983838352690810676752,187.2480522777983838352690810676752,=I2*365/G2
2022-01-18,GHST,USDT,3000,51219.59829332857086549799241987615,18681.222694,56.043668082,=I2*365/G2
2022-01-18,PENCIL,ETH,3000,56868.97197286683799387340033182659,18610.15384583741174141939132234841,55.83046153751223522425817396704526,=I2*365/G2
2022-01-18,XTK,ETH,3000,77785.67515054869860318728722791242,18480.9809888847439986072347790583,55.4429429666542319958217043371749,=I2*365/G2
2022-01-18,DAI,AVINOC,3000,7509707.763209554645864443588500551,18386.757628753289361504,55.160272886259868084512,=I2*365/G2
2022-01-18,DAR,ETH,3000,444312.6902495683478366194506061698,18315.11538744647516348823999906918,54.94534616233942549046471999720752,=I2*365/G2
2022-01-18,ETH,SLP,3000,1844527.641526319653499818013892464,18283.40795047096212030501615055204,54.85022385141288636091504845165612,=I2*365/G2
2022-01-18,COV,ETH,3000,136511.48973471961051736308137869,18093.42020499790026787872248856967,54.28026061499370080363616746570901,=I2*365/G2
2022-01-18,ELON,ETH,10000,3651921.817549661962916554760638488,18021.95263979293279628056318475869,180.2195263979293279628056318475869,=I2*365/G2
2022-01-18,LINA,USDC,3000,78858.29984799999999999999999999999,17978.445172,53.935335516,=I2*365/G2
2022-01-18,UNQT,ETH,10000,484295.9605649078398434031328163485,17972.72433893308870570102133122479,179.7272433893308870570102133122479,=I2*365/G2
2022-01-18,ETH,ADS,3000,575750.1740627765087922959415805253,17827.01465033793414111334289264209,53.48104395101380242334002867792629,=I2*365/G2
2022-01-18,ETH,PEBBLE,10000,1721083.640985942787285317449577073,17716.73580080892203849810741731004,177.1673580080892203849810741731004,=I2*365/G2
2022-01-18,POOLZ,ETH,3000,81994.43414081686697849167976395372,17638.84016332379828016258511132508,52.91652048997139484048775533397523,=I2*365/G2
2022-01-18,ETH,RAE,10000,149296.8072672598358896543359539353,17502.27416114657007376463475034729,175.0227416114657007376463475034729,=I2*365/G2
2022-01-18,DAWGS,ETH,10000,389752.7761360727925215373517072814,17482.70800349450370875825666273536,174.8270800349450370875825666273536,=I2*365/G2
2022-01-18,WAR,ETH,3000,621519.3870573527921123164863757032,17247.84740046629457228225790267813,51.74354220139888371684677370803439,=I2*365/G2
2022-01-18,CAT20,ETH,10000,16077.98625867951475129407262299813,16881.38250059981291153517810292187,168.8138250059981291153517810292187,=I2*365/G2
2022-01-18,FTX TOKEN,ETH,10000,2872965.893668518410601525718544274,16860.73098685888891459520119647867,168.6073098685888891459520119647867,=I2*365/G2
2022-01-18,PATH,USDC,10000,1253750.93376886185678663228265299,16754.631686,167.54631686,=I2*365/G2
2022-01-18,NBNG,USDT,3000,6031.162552000000000000000000000001,16673.36705535639195093607262245917,50.02010116606917585280821786737751,=I2*365/G2
2022-01-18,CRV,USDT,3000,246097.8397750763380515650017498293,16440.69419354272177384041415616579,49.32208258062816532152124246849737,=I2*365/G2
2022-01-18,ETH,MTO,10000,160331.1443342685017293508094568824,15837.70652093778238478367493083093,158.3770652093778238478367493083093,=I2*365/G2
2022-01-18,XCHF,ETH,3000,1442495.317313121640630360428776,15707.97392176534285782329345710006,47.12392176529602857346988037130018,=I2*365/G2
2022-01-18,ETH,PDEX,10000,79619.754722498409974797435478779,15406.13445762081841680017695503196,154.0613445762081841680017695503196,=I2*365/G2
2022-01-18,ALK,ETH,10000,934454.7453032782209636778733142545,15231.01222032062046489972428056601,152.3101222032062046489972428056601,=I2*365/G2
2022-01-18,ETH,C3,10000,51254.73056677354310028848367576965,15149.81041547702881284864102487059,151.4981041547702881284864102487059,=I2*365/G2
2022-01-18,RADAR,USDT,10000,33304.417288,15097.490699,150.97490699,=I2*365/G2
2022-01-18,METTI,ETH,3000,424.5387386032996215387100220885247,15096.07983053778455048674452393496,45.28823949161335365146023357180488,=I2*365/G2
2022-01-18,LUCHOW,ETH,3000,131022.5732023461098302396829816591,14896.03777391689913002328270778994,44.68811332175069739006984812336982,=I2*365/G2
